,chromosome,start,end,GC,AT,N
25051,chr21,6300001,6400000,0.0,0.0,1
25052,chr21,6400001,6500000,0.0,0.0,1
25053,chr21,6500001,6600000,0.0,0.0,1
25054,chr21,6600001,6700000,0.0,0.0,1
25055,chr21,6700001,6800000,0.0,0.0,1
25056,chr21,6800001,6900000,0.0,0.0,1
25057,chr21,6900001,7000000,0.0,0.0,1
25058,chr21,7000001,7100000,0.0,0.0,1
25059,chr21,7100001,7200000,0.0,0.0,1
25060,chr21,7200001,7300000,0.0,0.0,1
25061,chr21,7300001,7400000,0.0,0.0,1
25062,chr21,7400001,7500000,0.0,0.0,1
25063,chr21,7500001,7600000,0.0,0.0,1
25064,chr21,7600001,7700000,0.0,0.0,1
25065,chr21,7700001,7800000,0.0,0.0,1
25066,chr21,7800001,7900000,0.0,0.0,1
25067,chr21,7900001,8000000,0.0,0.0,1
25068,chr21,8000001,8100000,0.0,0.0,1
25069,chr21,8100001,8200000,0.0,0.0,1
25070,chr21,8200001,8300000,0.0,0.0,1
25071,chr21,8300001,8400000,0.0,0.0,1
25072,chr21,8400001,8500000,0.0,0.0,1
25073,chr21,8500001,8600000,0.0,0.0,1
25074,chr21,8600001,8700000,0.0,0.0,1
25075,chr21,8700001,8800000,0.0,0.0,1
25076,chr21,8800001,8900000,0.0,0.0,1
25077,chr21,8900001,9000000,0.0,0.0,1
25078,chr21,9000001,9100000,0.0,0.0,1
25079,chr21,9100001,9200000,0.0,0.0,1
25080,chr21,9200001,9300000,0.0,0.0,1
25081,chr21,9300001,9400000,0.0,0.0,1
25082,chr21,9400001,9500000,0.32689,0.56118,0
25083,chr21,10500001,10600000,0.3442,0.6558,0
25084,chr21,10900001,11000000,0.39218,0.60782,0
25085,chr21,14400001,14500000,0.37182,0.62818,0
25086,chr21,14500001,14600000,0.36783,0.63217,0
25087,chr21,14600001,14700000,0.36886,0.63114,0
25088,chr21,14700001,14800000,0.37848,0.62152,0
25089,chr21,14800001,14900000,0.38648,0.61352,0
25090,chr21,14900001,15000000,0.3649,0.6351,0
25091,chr21,15000001,15100000,0.4256,0.5744,0
25092,chr21,15100001,15200000,0.40889,0.59111,0
25093,chr21,15200001,15300000,0.44182,0.55818,0
25094,chr21,15300001,15400000,0.42155,0.57845,0
25095,chr21,15400001,15500000,0.44084,0.55916,0
25096,chr21,15500001,15600000,0.35055,0.64945,0
25097,chr21,15600001,15700000,0.3663,0.6337,0
25098,chr21,15700001,15800000,0.36295,0.63705,0
25099,chr21,15800001,15900000,0.36494,0.63506,0
25100,chr21,15900001,16000000,0.36563,0.63437,0
25101,chr21,16000001,16100000,0.36458,0.63542,0
25102,chr21,16100001,16200000,0.36487,0.63513,0
25103,chr21,16200001,16300000,0.38113,0.61887,0
25104,chr21,16300001,16400000,0.37223,0.62777,0
25105,chr21,16400001,16500000,0.37387,0.62613,0
25106,chr21,16500001,16600000,0.39503,0.60497,0
25107,chr21,16600001,16700000,0.38457,0.61543,0
25108,chr21,16700001,16800000,0.37618,0.62382,0
25109,chr21,16800001,16900000,0.37339,0.62661,0
25110,chr21,16900001,17000000,0.37403,0.62597,0
25111,chr21,17000001,17100000,0.3744,0.6256,0
25112,chr21,17100001,17200000,0.36407,0.63593,0
25113,chr21,17200001,17300000,0.35551,0.64449,0
25114,chr21,17300001,17400000,0.3638,0.6362,0
25115,chr21,17400001,17500000,0.34964,0.65036,0
25116,chr21,17500001,17600000,0.37205,0.62795,0
25117,chr21,17600001,17700000,0.34166,0.65834,0
25118,chr21,17700001,17800000,0.35522,0.64478,0
25119,chr21,17800001,17900000,0.34482,0.65518,0
25120,chr21,17900001,18000000,0.35636,0.64364,0
25121,chr21,18000001,18100000,0.35291,0.64709,0
25122,chr21,18100001,18200000,0.36196,0.63804,0
25123,chr21,18200001,18300000,0.35983,0.64017,0
25124,chr21,18300001,18400000,0.34481,0.65519,0
25125,chr21,18400001,18500000,0.38238,0.61762,0
25126,chr21,18500001,18600000,0.36911,0.63089,0
25127,chr21,18600001,18700000,0.38845,0.61155,0
25128,chr21,18700001,18800000,0.40351,0.59649,0
25129,chr21,18800001,18900000,0.42083,0.57917,0
25130,chr21,18900001,19000000,0.39195,0.60805,0
25131,chr21,19000001,19100000,0.41653,0.58347,0
25132,chr21,19100001,19200000,0.39454,0.60546,0
25133,chr21,19200001,19300000,0.39269,0.60731,0
25134,chr21,19300001,19400000,0.37972,0.62028,0
25135,chr21,19400001,19500000,0.36846,0.63154,0
25136,chr21,19500001,19600000,0.36123,0.63877,0
25137,chr21,19600001,19700000,0.35638,0.64362,0
25138,chr21,19700001,19800000,0.34492,0.65508,0
25139,chr21,19800001,19900000,0.35506,0.64494,0
25140,chr21,19900001,20000000,0.34617,0.65383,0
25141,chr21,20000001,20100000,0.34807,0.65193,0
25142,chr21,20100001,20200000,0.36889,0.63111,0
25143,chr21,20200001,20300000,0.35921,0.64079,0
25144,chr21,20300001,20400000,0.34332,0.65668,0
25145,chr21,20400001,20500000,0.35923,0.64077,0
25146,chr21,20500001,20600000,0.3562,0.6438,0
25147,chr21,20600001,20700000,0.33891,0.66109,0
25148,chr21,20700001,20800000,0.33858,0.66142,0
25149,chr21,20800001,20900000,0.36361,0.63639,0
25150,chr21,20900001,21000000,0.34324,0.65676,0
25151,chr21,21000001,21100000,0.34682,0.65318,0
25152,chr21,21100001,21200000,0.34219,0.65781,0
25153,chr21,21200001,21300000,0.34611,0.65389,0
25154,chr21,21300001,21400000,0.34742,0.65258,0
25155,chr21,21400001,21500000,0.35846,0.64154,0
25156,chr21,21500001,21600000,0.34961,0.65039,0
25157,chr21,21600001,21700000,0.34067,0.65933,0
25158,chr21,21700001,21800000,0.35362,0.64638,0
25159,chr21,21800001,21900000,0.35792,0.64208,0
25160,chr21,21900001,22000000,0.34795,0.65205,0
25161,chr21,22000001,22100000,0.36009,0.63991,0
25162,chr21,22100001,22200000,0.36355,0.63645,0
25163,chr21,22200001,22300000,0.35584,0.64416,0
25164,chr21,22300001,22400000,0.35896,0.64104,0
25165,chr21,22400001,22500000,0.34691,0.65309,0
25166,chr21,22500001,22600000,0.3452,0.6548,0
25167,chr21,22600001,22700000,0.3376,0.6624,0
25168,chr21,22700001,22800000,0.3414,0.6586,0
25169,chr21,22800001,22900000,0.32888,0.67112,0
25170,chr21,22900001,23000000,0.34826,0.65174,0
25171,chr21,23000001,23100000,0.34971,0.65029,0
25172,chr21,23100001,23200000,0.35075,0.64925,0
25173,chr21,23200001,23300000,0.36404,0.63596,0
25174,chr21,23300001,23400000,0.35368,0.64632,0
25175,chr21,23400001,23500000,0.35182,0.64818,0
25176,chr21,23500001,23600000,0.33797,0.66203,0
25177,chr21,23600001,23700000,0.34486,0.65514,0
25178,chr21,23700001,23800000,0.3484,0.6516,0
25179,chr21,23800001,23900000,0.35209,0.64791,0
25180,chr21,23900001,24000000,0.35723,0.64277,0
25181,chr21,24000001,24100000,0.35239,0.64761,0
25182,chr21,24100001,24200000,0.34566,0.65434,0
25183,chr21,24200001,24300000,0.35296,0.64704,0
25184,chr21,24300001,24400000,0.34985,0.65015,0
25185,chr21,24400001,24500000,0.33774,0.66226,0
25186,chr21,24500001,24600000,0.33523,0.66477,0
25187,chr21,24600001,24700000,0.33974,0.66026,0
25188,chr21,24700001,24800000,0.3502,0.6498,0
25189,chr21,24800001,24900000,0.33926,0.66074,0
25190,chr21,24900001,25000000,0.34339,0.65661,0
25191,chr21,25000001,25100000,0.35199,0.64801,0
25192,chr21,25100001,25200000,0.37076,0.62924,0
25193,chr21,25200001,25300000,0.3785,0.6215,0
25194,chr21,25300001,25400000,0.37423,0.62577,0
25195,chr21,25400001,25500000,0.34709,0.65291,0
25196,chr21,25500001,25600000,0.34482,0.65518,0
25197,chr21,25600001,25700000,0.34144,0.65856,0
25198,chr21,25700001,25800000,0.34511,0.65489,0
25199,chr21,25800001,25900000,0.34265,0.65735,0
25200,chr21,25900001,26000000,0.35675,0.64325,0
25201,chr21,26000001,26100000,0.35199,0.64801,0
25202,chr21,26100001,26200000,0.35114,0.64886,0
25203,chr21,26200001,26300000,0.35423,0.64577,0
25204,chr21,26300001,26400000,0.37297,0.62703,0
25205,chr21,26400001,26500000,0.35837,0.64163,0
25206,chr21,26500001,26600000,0.3673,0.6327,0
25207,chr21,26600001,26700000,0.35103,0.64897,0
25208,chr21,26700001,26800000,0.37645,0.62355,0
25209,chr21,26800001,26900000,0.3768,0.6232,0
25210,chr21,26900001,27000000,0.39086,0.60914,0
25211,chr21,27000001,27100000,0.39991,0.60009,0
25212,chr21,27100001,27200000,0.39117,0.60883,0
25213,chr21,27200001,27300000,0.41612,0.58388,0
25214,chr21,27300001,27400000,0.39447,0.60553,0
25215,chr21,27400001,27500000,0.39194,0.60806,0
25216,chr21,27500001,27600000,0.40875,0.59125,0
25217,chr21,27600001,27700000,0.38468,0.61532,0
25218,chr21,27700001,27800000,0.39138,0.60862,0
25219,chr21,27800001,27900000,0.37843,0.62157,0
25220,chr21,27900001,28000000,0.37065,0.62935,0
25221,chr21,28000001,28100000,0.37215,0.62785,0
25222,chr21,28100001,28200000,0.37991,0.62009,0
25223,chr21,28200001,28300000,0.38724,0.61276,0
25224,chr21,28300001,28400000,0.37831,0.62169,0
25225,chr21,28400001,28500000,0.37224,0.62776,0
25226,chr21,28500001,28600000,0.35724,0.64276,0
25227,chr21,28600001,28700000,0.35699,0.64301,0
25228,chr21,28700001,28800000,0.36252,0.63748,0
25229,chr21,28800001,28900000,0.36106,0.63894,0
25230,chr21,28900001,29000000,0.361,0.639,0
25231,chr21,29000001,29100000,0.35814,0.64186,0
25232,chr21,29100001,29200000,0.36732,0.63268,0
25233,chr21,29200001,29300000,0.3592,0.6408,0
25234,chr21,29300001,29400000,0.36418,0.63582,0
25235,chr21,29400001,29500000,0.35687,0.64313,0
25236,chr21,29500001,29600000,0.37088,0.62912,0
25237,chr21,29600001,29700000,0.36012,0.63988,0
25238,chr21,29700001,29800000,0.36692,0.63308,0
25239,chr21,29800001,29900000,0.37361,0.62639,0
25240,chr21,29900001,30000000,0.37546,0.62454,0
25241,chr21,30000001,30100000,0.38608,0.61392,0
25242,chr21,30100001,30200000,0.39854,0.60146,0
25243,chr21,30200001,30300000,0.38939,0.61061,0
25244,chr21,30300001,30400000,0.39643,0.60357,0
25245,chr21,30400001,30500000,0.40175,0.59825,0
25246,chr21,30500001,30600000,0.39573,0.60427,0
25247,chr21,30600001,30700000,0.39663,0.60337,0
25248,chr21,30700001,30800000,0.40526,0.59474,0
25249,chr21,30800001,30900000,0.40398,0.59602,0
25250,chr21,30900001,31000000,0.38083,0.61917,0
25251,chr21,31000001,31100000,0.38552,0.61448,0
25252,chr21,31100001,31200000,0.38558,0.61442,0
25253,chr21,31200001,31300000,0.36937,0.63063,0
25254,chr21,31300001,31400000,0.36285,0.63715,0
25255,chr21,31400001,31500000,0.36877,0.63123,0
25256,chr21,31500001,31600000,0.37333,0.62667,0
25257,chr21,31600001,31700000,0.36612,0.63388,0
25258,chr21,31700001,31800000,0.37425,0.62575,0
25259,chr21,31800001,31900000,0.3615,0.6385,0
25260,chr21,31900001,32000000,0.35991,0.64009,0
25261,chr21,32000001,32100000,0.36655,0.63345,0
25262,chr21,32100001,32200000,0.3632,0.6368,0
25263,chr21,32200001,32300000,0.37947,0.62053,0
25264,chr21,32300001,32400000,0.40342,0.59658,0
25265,chr21,32400001,32500000,0.42036,0.57964,0
25266,chr21,32500001,32600000,0.41931,0.58069,0
25267,chr21,32600001,32700000,0.42995,0.57005,0
25268,chr21,32700001,32800000,0.439,0.561,0
25269,chr21,32800001,32900000,0.45743,0.54257,0
25270,chr21,32900001,33000000,0.46167,0.53833,0
25271,chr21,33000001,33100000,0.403,0.597,0
25272,chr21,33100001,33200000,0.43747,0.56223,0
25273,chr21,33200001,33300000,0.45019,0.54981,0
25274,chr21,33300001,33400000,0.45321,0.54679,0
25275,chr21,33400001,33500000,0.44199,0.55801,0
25276,chr21,33500001,33600000,0.4212,0.5788,0
25277,chr21,33600001,33700000,0.44572,0.55428,0
25278,chr21,33700001,33800000,0.45799,0.54201,0
25279,chr21,33800001,33900000,0.46775,0.53225,0
25280,chr21,33900001,34000000,0.45062,0.54938,0
25281,chr21,34000001,34100000,0.38029,0.61971,0
25282,chr21,34100001,34200000,0.40822,0.59178,0
25283,chr21,34200001,34300000,0.41888,0.58112,0
25284,chr21,34300001,34400000,0.45115,0.54885,0
25285,chr21,34400001,34500000,0.47232,0.52768,0
25286,chr21,34500001,34600000,0.44371,0.55629,0
25287,chr21,34600001,34700000,0.44615,0.55385,0
25288,chr21,34700001,34800000,0.45014,0.54986,0
25289,chr21,34800001,34900000,0.43859,0.56141,0
25290,chr21,34900001,35000000,0.40343,0.59657,0
25291,chr21,35000001,35100000,0.40887,0.59113,0
25292,chr21,35100001,35200000,0.39638,0.60362,0
25293,chr21,35200001,35300000,0.47068,0.52932,0
25294,chr21,35300001,35400000,0.44019,0.55981,0
25295,chr21,35400001,35500000,0.41136,0.58864,0
25296,chr21,35500001,35600000,0.43678,0.56322,0
25297,chr21,35600001,35700000,0.43048,0.56952,0
25298,chr21,35700001,35800000,0.45815,0.54185,0
25299,chr21,35800001,35900000,0.43986,0.56014,0
25300,chr21,35900001,36000000,0.43998,0.56002,0
25301,chr21,36000001,36100000,0.45174,0.54826,0
25302,chr21,36100001,36200000,0.44227,0.55773,0
25303,chr21,36200001,36300000,0.43873,0.56127,0
25304,chr21,36300001,36400000,0.42649,0.57351,0
25305,chr21,36400001,36500000,0.4134,0.5866,0
25306,chr21,36500001,36600000,0.40967,0.59033,0
25307,chr21,36600001,36700000,0.40503,0.59497,0
25308,chr21,36700001,36800000,0.40122,0.59878,0
25309,chr21,36800001,36900000,0.40202,0.59798,0
25310,chr21,36900001,37000000,0.39885,0.60115,0
25311,chr21,37000001,37100000,0.41711,0.58289,0
25312,chr21,37100001,37200000,0.40762,0.59238,0
25313,chr21,37200001,37300000,0.42354,0.57646,0
25314,chr21,37300001,37400000,0.43544,0.56456,0
25315,chr21,37400001,37500000,0.44509,0.55491,0
25316,chr21,37500001,37600000,0.47552,0.52448,0
25317,chr21,37600001,37700000,0.46693,0.53307,0
25318,chr21,37700001,37800000,0.44239,0.55761,0
25319,chr21,37800001,37900000,0.47602,0.52398,0
25320,chr21,37900001,38000000,0.45316,0.54684,0
25321,chr21,38000001,38100000,0.47914,0.52086,0
25322,chr21,38100001,38200000,0.45988,0.54012,0
25323,chr21,38200001,38300000,0.43201,0.56799,0
25324,chr21,38300001,38400000,0.46103,0.53897,0
25325,chr21,38400001,38500000,0.40676,0.59324,0
25326,chr21,38500001,38600000,0.40694,0.59306,0
25327,chr21,38600001,38700000,0.43166,0.56834,0
25328,chr21,38700001,38800000,0.39914,0.60086,0
25329,chr21,38800001,38900000,0.38704,0.61296,0
25330,chr21,38900001,39000000,0.44647,0.55353,0
25331,chr21,39000001,39100000,0.43957,0.56043,0
25332,chr21,39100001,39200000,0.43815,0.56185,0
25333,chr21,39200001,39300000,0.43606,0.56394,0
25334,chr21,39300001,39400000,0.41873,0.58127,0
25335,chr21,39400001,39500000,0.407,0.593,0
25336,chr21,39500001,39600000,0.41053,0.58947,0
25337,chr21,39600001,39700000,0.41062,0.58938,0
25338,chr21,39700001,39800000,0.43357,0.56643,0
25339,chr21,39800001,39900000,0.41458,0.58542,0
25340,chr21,39900001,40000000,0.4189,0.5811,0
25341,chr21,40000001,40100000,0.42872,0.57128,0
25342,chr21,40100001,40200000,0.44403,0.55597,0
25343,chr21,40200001,40300000,0.43083,0.56907,0
25344,chr21,40300001,40400000,0.47602,0.52398,0
25345,chr21,40400001,40500000,0.45992,0.54008,0
25346,chr21,40500001,40600000,0.40114,0.59886,0
25347,chr21,40600001,40700000,0.40237,0.59763,0
25348,chr21,40700001,40800000,0.44047,0.55953,0
25349,chr21,40800001,40900000,0.41159,0.58841,0
25350,chr21,40900001,41000000,0.42839,0.57161,0
25351,chr21,41000001,41100000,0.44534,0.55466,0
25352,chr21,41100001,41200000,0.42457,0.57543,0
25353,chr21,41200001,41300000,0.43863,0.56137,0
25354,chr21,41300001,41400000,0.44123,0.55877,0
25355,chr21,41400001,41500000,0.42171,0.57829,0
25356,chr21,41500001,41600000,0.4311,0.5689,0
25357,chr21,41600001,41700000,0.40761,0.59239,0
25358,chr21,41700001,41800000,0.38357,0.61643,0
25359,chr21,41800001,41900000,0.3929,0.6071,0
25360,chr21,41900001,42000000,0.40207,0.59793,0
25361,chr21,42000001,42100000,0.4097,0.5903,0
25362,chr21,42100001,42200000,0.41654,0.58346,0
25363,chr21,42200001,42300000,0.42131,0.57869,0
25364,chr21,42300001,42400000,0.40766,0.59234,0
25365,chr21,42400001,42500000,0.43638,0.56362,0
25366,chr21,42500001,42600000,0.47261,0.52739,0
25367,chr21,42600001,42700000,0.44108,0.55892,0
25368,chr21,42700001,42800000,0.46932,0.53068,0
25369,chr21,42800001,42900000,0.48004,0.51996,0
25370,chr21,42900001,43000000,0.25315,0.30244,0
25371,chr21,43000001,43100000,0.46202,0.48239,0
25372,chr21,43100001,43200000,0.51265,0.48735,0
25373,chr21,43200001,43300000,0.49223,0.48777,0
25374,chr21,43300001,43400000,0.4865,0.5135,0
25375,chr21,43400001,43500000,0.48063,0.51937,0
25376,chr21,43500001,43600000,0.51172,0.48828,0
25377,chr21,43600001,43700000,0.49378,0.50622,0
25378,chr21,43700001,43800000,0.50724,0.49276,0
25379,chr21,43800001,43900000,0.48563,0.51437,0
25380,chr21,43900001,44000000,0.4796,0.5204,0
25381,chr21,44000001,44100000,0.51522,0.48468,0
25382,chr21,44100001,44200000,0.50677,0.49323,0
25383,chr21,44200001,44300000,0.50002,0.49998,0
25384,chr21,44300001,44400000,0.47645,0.52355,0
25385,chr21,44400001,44500000,0.50691,0.49309,0
25386,chr21,44500001,44600000,0.50114,0.49886,0
25387,chr21,44600001,44700000,0.26373,0.23627,0
25388,chr21,44700001,44800000,0.56031,0.43969,0
25389,chr21,44800001,44900000,0.57051,0.42939,0
25390,chr21,44900001,45000000,0.47301,0.52699,0
25391,chr21,45000001,45100000,0.43608,0.56392,0
25392,chr21,45100001,45200000,0.54354,0.45646,0
25393,chr21,45200001,45300000,0.53117,0.46883,0
25394,chr21,45300001,45400000,0.5189,0.4811,0
25395,chr21,45400001,45500000,0.47544,0.52456,0
25396,chr21,45500001,45600000,0.54931,0.45069,0
25397,chr21,45600001,45700000,0.54492,0.45508,0
25398,chr21,45700001,45800000,0.59334,0.40666,0
25399,chr21,45800001,45900000,0.53032,0.46968,0
25400,chr21,45900001,46000000,0.52084,0.47916,0
25401,chr21,46000001,46100000,0.47672,0.52328,0
25402,chr21,46100001,46200000,0.51553,0.48447,0
25403,chr21,46200001,46300000,0.50196,0.49804,0
25404,chr21,46300001,46400000,0.57086,0.42914,0
25405,chr21,46400001,46500000,0.54571,0.45429,0
25406,chr21,46500001,46600000,0.46229,0.53771,0
25407,chr21,46600001,46700000,0.46147,0.53853,0
25408,chr21,46700001,46800000,0.5561,0.4439,0
25409,chr21,46800001,46900000,0.5768,0.4232,0
25410,chr21,46900001,47000000,0.57582,0.42418,0
25411,chr21,47000001,47100000,0.47224,0.52776,0
25412,chr21,47100001,47200000,0.42319,0.57681,0
25413,chr21,47200001,47300000,0.49665,0.50335,0
25414,chr21,47300001,47400000,0.53848,0.46152,0
25415,chr21,47400001,47500000,0.53868,0.46132,0
25416,chr21,47500001,47600000,0.54952,0.45048,0
25417,chr21,47600001,47700000,0.50741,0.49259,0
25418,chr21,47700001,47800000,0.51427,0.48573,0
25419,chr21,47800001,47900000,0.49897,0.50103,0
25420,chr21,47900001,48000000,0.44237,0.55763,0
25421,chr21,48000001,48100000,0.44309,0.55691,0
25422,chr22,17000001,17100000,0.46413,0.53587,0
25423,chr22,17100001,17200000,0.395,0.605,0
25424,chr22,17200001,17300000,0.37405,0.62595,0
25425,chr22,17600001,17700000,0.50129,0.49871,0
25426,chr22,17700001,17800000,0.48092,0.51908,0
25427,chr22,17800001,17900000,0.446,0.554,0
25428,chr22,17900001,18000000,0.42967,0.57033,0
25429,chr22,18000001,18100000,0.47307,0.52693,0
25430,chr22,18100001,18200000,0.43146,0.56854,0
25431,chr22,18200001,18300000,0.51797,0.48203,0
25432,chr22,18400001,18500000,0.4806,0.5194,0
25433,chr22,18500001,18600000,0.48233,0.51767,0
25434,chr22,18900001,19000000,0.53111,0.46889,0
25435,chr22,19000001,19100000,0.49685,0.50315,0
25436,chr22,19100001,19200000,0.53869,0.46115,0
25437,chr22,19200001,19300000,0.44272,0.55723,0
25438,chr22,19300001,19400000,0.44989,0.55011,0
25439,chr22,19400001,19500000,0.47046,0.52954,0
25440,chr22,19500001,19600000,0.49007,0.50993,0
25441,chr22,19600001,19700000,0.49007,0.50993,0
25442,chr22,19700001,19800000,0.59794,0.40206,0
25443,chr22,19800001,19900000,0.52654,0.47346,0
25444,chr22,19900001,20000000,0.54379,0.45621,0
25445,chr22,20000001,20100000,0.53502,0.46498,0
25446,chr22,20100001,20200000,0.60534,0.39466,0
25447,chr22,20200001,20300000,0.59403,0.40597,0
25448,chr22,20800001,20900000,0.49103,0.50897,0
25449,chr22,20900001,21000000,0.52059,0.47941,0
25450,chr22,21000001,21100000,0.49864,0.50136,0
25451,chr22,21100001,21200000,0.46143,0.53857,0
25452,chr22,21200001,21300000,0.47246,0.52754,0
25453,chr22,21300001,21400000,0.54976,0.45024,0
25454,chr22,22000001,22100000,0.52144,0.47856,0
25455,chr22,22100001,22200000,0.44165,0.55835,0
25456,chr22,22200001,22300000,0.48776,0.51224,0
25457,chr22,22300001,22400000,0.48869,0.51131,0
25458,chr22,22400001,22500000,0.42675,0.57325,0
25459,chr22,22500001,22600000,0.45141,0.54859,0
25460,chr22,22600001,22700000,0.44353,0.55647,0
25461,chr22,22700001,22800000,0.44571,0.55429,0
25462,chr22,22800001,22900000,0.43153,0.56847,0
25463,chr22,22900001,23000000,0.48513,0.51487,0
25464,chr22,23000001,23100000,0.47066,0.52934,0
25465,chr22,23100001,23200000,0.44837,0.55163,0
25466,chr22,23200001,23300000,0.50254,0.49746,0
25467,chr22,23300001,23400000,0.41766,0.58234,0
25468,chr22,23400001,23500000,0.55447,0.44553,0
25469,chr22,23500001,23600000,0.51802,0.48198,0
25470,chr22,23600001,23700000,0.50396,0.49604,0
25471,chr22,23700001,23800000,0.5145,0.4855,0
25472,chr22,23900001,24000000,0.50438,0.49562,0
25473,chr22,24000001,24100000,0.49642,0.50358,0
25474,chr22,24100001,24200000,0.53862,0.46138,0
25475,chr22,24200001,24300000,0.49115,0.50885,0
25476,chr22,24300001,24400000,0.50723,0.49277,0
25477,chr22,24400001,24500000,0.46927,0.53073,0
25478,chr22,24500001,24600000,0.54907,0.45093,0
25479,chr22,24600001,24700000,0.48525,0.51475,0
25480,chr22,24700001,24800000,0.41009,0.58991,0
25481,chr22,24800001,24900000,0.49929,0.50071,0
25482,chr22,24900001,25000000,0.50611,0.49389,0
25483,chr22,25000001,25100000,0.48859,0.51141,0
25484,chr22,25100001,25200000,0.43601,0.56399,0
25485,chr22,25200001,25300000,0.48269,0.51731,0
25486,chr22,25300001,25400000,0.4823,0.5177,0
25487,chr22,25400001,25500000,0.4885,0.5115,0
25488,chr22,25500001,25600000,0.4901,0.5099,0
25489,chr22,25600001,25700000,0.45282,0.54718,0
